Nummer	first_Nummer	NummerNieuw	NummerDesc	Plaats	RingKleurCode	InscriptieKleurCode	EuringCode	GeslachtCode	MetaalringNummer	MetaalringPlaats	MetaalringLandCode	color_ring	sovon_bird_notes
FGAS	FGAS	FGAS	F.GAS	RU	B	W	05920	M	H145891	LL	BE		
FGAT	FGAT	FGAT	FG.AT	RU	B	W	05920	O	H146374	LL	BE		
FGAU	FGAU	FGAU	FGA.U	RU	B	W	05920	O	H145892	LL	BE		
FGAV	FGAV	FGAV	F.GAV	RU	B	W	05920	O	H145893	LL	BE		
FGAX	FGAX	FGAX	FGA.X	RU	B	W	05920	M	H145894	LL	BE		
FGAY	FGAY	FGAY	F.GAY	RU	B	W	05920	V	H145801	LL	BE		
FGAZ	FGAZ	FGAZ	FG.AZ	RU	B	W	05920	V	H146377	LL	BE		
FYAZ	FYAZ	FYAZ	FY.AZ	RU	B	W	05920	O	H145902	LL	BE		
FXAC	FXAC	FXAC	FX.AC	RU	B	W	05920	O	H152311		BE		
DUAZ	DUAZ	DUAZ	DU.AZ	RU	B	W	05910	O	L905948	LL	BE		
FLAJ	FLAJ	FLAJ	FL.AJ	RU	B	W	05920	M	H146418	LL	BE		
FLAL	FLAL	FLAL	F.LAL	RU	B	W	05920	O	H146312	LL	BE		
FLAX	FLAX	FLAX	FL.AX	RD	B	W	05920	V	H146308	LL	BE		
DVAB	DVAB	DVAB	DV.AB	RU	B	W	05910	O	L906365	LL	BE		
DVAD	DVAD	DVAD	D.VAD	RU	B	W	05910	O	L906363	LL	BE		
DYAR	DYAR	DYAR	DY.AR	RU	B	W	05910	M	none				
DVAV	DVAV	DVAV	DVA.V	RU	B	W	05910	O	L906383	LL	BE		
FYAP	FYAP	FYAP	FY.AP	RU	B	W	05920	O	H146448	LL	BE		
FYAS	FYAS	FYAS	F.YAS	RU	B	W	05920	O	H146337	LL	BE		
FZAB	FZAB	FZAB	FZ.AB	RU	B	W	05920	O	H145872	LL	BE		
FZAF	FZAF	FZAF	FZ.AF	RU	B	W	05920	O	H145873	LL	BE		
FZAJ	FZAJ	FZAJ	FZ.AJ	RU	B	W	05920	O	H145874	LL	BE		
GJAB	GJAB	GJAB	GJ.AB	RU	B	W	05910	O	L906674	LL	BE		
GJAF	GJAF	GJAF	GJ.AF	RU	B	W	05910	O	L906262	LL	BE		
GJAT	GJAT	GJAT	G.JAT	LD	B	W	05910	O	L906414	RL	BE		
GKAN	GKAN	GKAN	GK.AN	RU	B	W	05910	O	L906679	LL	BE		
GKAR	GKAR	GKAR	G.KAR	RD	B	W	05910	V	L906677	LL	BE		
GKAV	GKAV	GKAV	GK.AV	RU	B	W	05910	V	L906269	LL	BE		
GKAW	GKAW	GKAW	GKA.W	RU	B	W	05910	O	L906678	LL	BE		
GLAC	GLAC	GLAC	G.LAC	RU	B	W	05910	M	L906258	LL	BE		
FKAU	FKAU	FKAU	FKA.U	RL	B	W	05920	O	none				
FNAB	FNAB	FNAB	FNA.B	RU	B	W	05920	V	H146447	LL	BE		
FSAR	FSAR	FSAR	FSA.R	RU	B	W	05920	O	H145654	LL	BE		
FTAW	FTAW	FTAW	F.TAW	RU	B	W	05920	M	H136817	LL	BE		
FVAA	FVAA	FVAA	FV.AA	RU	B	W	05920	O	H145687	LL	BE		
FKAB	FKAB	FKAB	FKA.B	RU	B	W	05920	O	H146437	LL	BE		
FKAR	FKAR	FKAR	FKA.R	RU	B	W	05920	O	H146349	LL	BE		
FMAH	FMAH	FMAH	FMA.H	RU	B	W	05920	O	H145904	LL	BE		
FMAP	FMAP	FMAP	FMA.P	RD	B	W	05920	O	H146440	LL	BE		
FMAZ	FMAZ	FMAZ	FMA.Z	RU	B	W	05920	O	H145912	LL	BE		
FNAM	FNAM	FNAM	FNA.M	RU	B	W	05920	O	H146333	LL	BE		
FPAK	FPAK	FPAK	FPA.K	RU	B	W	05920	O	H146431	LL	BE		
FAAY	FAAY	FAAY	FAA.Y	RU	B	W	05920	O	H136835	LL	BE		
FAAZ	FAAZ	FAAZ	F.AAZ	RU	B	W	05920	O	H145686	LL	BE		
FBAB	FBAB	FBAB	F.BAB	RU	B	W	05920	O	H145923	LL	BE		
FBAC	FBAC	FBAC	FB.AC	RD	B	W	05920	O	H120441	LL	BE		
FBAA	FBAA	FBAA	FBA.A	RU	B	W	05920	O	H145922	LL	BE		
FBAD	FBAD	FBAD	FBA.D	RU	B	W	05920	M	H145924	LL	BE		
FBAF	FBAF	FBAF	F.BAF	RU	B	W	05920	O	H145925	LL	BE		
FBAG	FBAG	FBAG	FB.AG	RU	B	W	05920	M	H146352	LL	BE		
FBAJ	FBAJ	FBAJ	F.BAJ	RU	B	W	05920	V	H145934	LL	BE		
FBAK	FBAK	FBAK	FB.AK	RU	B	W	05920	M	H146354	LL	BE		
FBAL	FBAL	FBAL	FBA.L	RU	B	W	05920	O	H145933	LL	BE		
FBAM	FBAM	FBAM	F.BAM	RU	B	W	05920	O	H145935	LL	BE		
FBAN	FBAN	FBAN	FB.AN	RU	B	W	05920	M	H117315	LL	BE		
FBAP	FBAP	FBAP	FBA.P	RU	B	W	05920	O	H145936	LL	BE		
FBAR	FBAR	FBAR	F.BAR	RU	B	W	05920	O	H145929	LL	BE		
FBAS	FBAS	FBAS	FB.AS	RU	B	W	05920	O	H146355	LL	BE		
FBAT	FBAT	FBAT	FBA.T	RU	B	W	05920	O	H145931	LL	BE		
FBAU	FBAU	FBAU	F.BAU	RU	B	W	05920	O	H145930	LL	BE		
FBAV	FBAV	FBAV	FB.AV	RU	B	W	05920	V	H900865	LL	BE		
FBAW	FBAW	FBAW	FBA.W	RU	B	W	05920	O	H145927	LL	BE		
FBAX	FBAX	FBAX	F.BAX	RU	B	W	05920	O	H145932	LL	BE		
FBAY	FBAY	FBAY	FB.AY	RU	B	W	05920	O	none				
FBAZ	FBAZ	FBAZ	FBA.Z	RU	B	W	05920	M	H145928	LL	BE		
FCAA	FCAA	FCAA	FC.AA	RU	B	W	05920	V	H117927	LL	BE		
FCAB	FCAB	FCAB	FCA.B	RU	B	W	05920	O	H145851	LL	BE		
FCAC	FCAC	FCAC	F.CAC	RU	B	W	05920	M	H145852	LL	BE		
FCAD	FCAD	FCAD	FC.AD	RU	B	W	05920	V	H146356	LL	BE		
FCAF	FCAF	FCAF	FCA.F	RU	B	W	05920	O	H145853	LL	BE		
FCAG	FCAG	FCAG	F.CAG	RU	B	W	05920	O	H145854	LL	BE		
FCAH	FCAH	FCAH	FC.AH	RU	B	W	05920	V	H146357	LL	BE		
FCAK	FCAK	FCAK	F.CAK	RU	B	W	05920	O	H145856	LL	BE		
DZAY	DZAY	DZAY	DZ.AY	RU	B	W	05910	O	L906102	LL	BE		
FCAJ	FCAJ	FCAJ	FCA.J	RU	B	W	05920	O	H145855	LL	BE		
FCAM	FCAM	FCAM	FCA.M	RU	B	W	05920	O	H145857	LL	BE		
FCAN	FCAN	FCAN	F.CAN	RU	B	W	05920	O	H145858	LL	BE		
FCAP	FCAP	FCAP	FC.AP	LU	B	W	05920	O	H146358	RL	BE		
FCAR	FCAR	FCAR	FCA.R	RU	B	W	05920	V	H145859	LL	BE		
FCAS	FCAS	FCAS	F.CAS	RU	B	W	05920	O	H145860	LL	BE		
FCAT	FCAT	FCAT	FC.AT	RU	B	W	05920	O	H146359	LL	BE		
FCAU	FCAU	FCAU	FCA.U	RU	B	W	05920	O	H145861	LL	BE		
FCAV	FCAV	FCAV	F.CAV	RU	B	W	05920	O	H145862	LL	BE		
FCAW	FCAW	FCAW	FC.AW	RU	B	W	05920	M	H146360	LL	BE		
FCAX	FCAX	FCAX	FCA.X	RU	B	W	05920	O	H145863	LL	BE		
FCAY	FCAY	FCAY	F.CAY	RD	B	W	05920	O	H146432	LL	BE		
FCAZ	FCAZ	FCAZ	FC.AZ	RU	B	W	05920	V	H146361	LL	BE		
RT0	RT0	DJAF	DJA.F	RU	B	W	05910	V	L904850	LL	BE		
DNAY	DNAY	DNAY	DNA.Y	RU	B	W	05910	O	L905921	LL	BE		
DTAK	DTAK	DTAK	DT.AK	RU	B	W	05910	O	L62042	LL	BE		
FVAZ	FVAZ	FVAZ	FV.AZ	RU	B	W	05910	O	none				
DMAF	DMAF	DMAF	DMA.F	RU	B	W	05910	O	L904952	LL	BE		
DVAN	DVAN	DVAN	DVA.N		B	W	05910	O	L906373		BE		
DVAH	DVAH	DVAH	D.VAH		B	W	05910	O	L906368		BE		
FRAG	FRAG	FRAG	FR.AG		B	W	05920	O	H152451		BE		
DPAH	DPAH	DPAH	DPA.H	RU	B	W	05910	O	L905888	LL	BE		
DPAS	DPAS	HAAB	HA.AB	RU	B	W	05910	O	L905880	LL	BE		
DSAT	DSAT	DSAT	D.SAT	RU	B	W	05910	O	L905855	LL	BE		
DTAT	DTAT	DTAT	DTA.T	RU	B	W	05920	M	H145663	LL	BE		
DTAW	DTAW	DTAW	DTA.W	RU	B	W	05920	O	H145665	LL	BE		
FNAR	FNAR	FNAR	FNA.R	RU	B	W	05920	O	H146343	LL	BE		
FNAU	FNAU	FNAU	FNA.U	RU	B	W	05920	O	H145920	LL	BE		
FNAX	FNAX	FNAX	FNA.X	RU	B	W	05920	O	H146320	LL	BE		
FPAC	FPAC	FPAC	FPA.C	RU	B	W	05920	O	H146315	LL	BE		
FPAN	FPAN	FPAN	FPA.N	RU	B	W	05920	O	H146344	LL	BE		
FPAS	FPAS	FPAS	FPA.S	RU	B	W	05920	O	H145903	LL	BE		
FRAA	FRAA	FRAA	FRA.A	RU	B	W	05920	O	H146331	LL	BE		
FRAL	FRAL	FRAL	FRA.L	LU	B	W	05920	O	H152477	RL	BE		
FRAP	FRAP	FRAP	FRA.P	RU	B	W	05920	O	H152474	LL	BE		
FRAS	FRAS	FRAS	FR.AS	LU	B	W	05920	O	H152473	RL	BE		
FRAT	FRAT	FRAT	FRA.T	LU	B	W	05920	O	H152472	RL	BE		
FRAV	FRAV	FRAV	FR.AV	LU	B	W	05920	O	H152471	RL	BE		
FSAD	FSAD	FSAD	FS.AD	RU	B	W	05920	O	H145897	LL	BE		
FSAF	FSAF	FSAF	FSA.F	RU	B	W	05920	O	H145898	LL	BE		
FSAL	FSAL	FSAL	FS.AL	RU	B	W	05920	O	H145651	LL	BE		
FSAS	FSAS	FSAS	F.SAS	RU	B	W	05920	O	H146324	LL	BE		
FSAW	FSAW	FSAW	FS.AW	RU	B	W	05920	O	H145657	LL	BE		
FTAC	FTAC	FTAC	FTA.C	RU	B	W	05920	V	H153686	LL	BE		
FTAD	FTAD	FTAD	F.TAD	RU	B	W	05920	M	H145907	LL	BE		
FTAF	FTAF	FTAF	FT.AF	LU	B	W	05920	O	H153696	RL	BE		
FTAJ	FTAJ	FTAJ	FT.AJ	RU	B	W	05920	M	H153697	LL	BE		
FTAK	FTAK	FTAK	FTA.K	LU	B	W	05920	O	H153644	RL	BE		
FTAL	FTAL	FTAL	F.TAL	RU	B	W	05920	O	H146422	LL	BE		
FPAX	FPAX	FPAX	FP.AX		B	W	05920	O	H146388		BE		
FTAR	FTAR	FTAR	FT.AR	RU	B	W	05920	O	H153691	LL	BE		
FWAK	FWAK	FWAK	FWA.K	RU	B	W	05920	O	H152487	LL	BE		
FYAW	FYAW	FYAW	FY.AW	RU	B	W	05920	O	H145919	LL	BE		
DYAG	DYAG	DYAG	DYA.G	RU	B	W	05910	M	none				
DUAB	DUAB	DUAB	DUA.B	RU	B	W	05910	O	L904987	LL	BE		
DUAF	DUAF	DUAF	DUA.F	RU	B	W	05910	O	L905931	LL	BE		
DUAH	DUAH	DUAH	DU.AH	RU	B	W	05910	O	L905933	LL	BE		
DUAK	DUAK	DUAK	D.UAK	RU	B	W	05910	O	L905935	LL	BE		
DUAR	DUAR	DUAR	DUA.R	RU	B	W	05910	O	L905940	LL	BE		
DUAS	DUAS	DUAS	D.UAS	RU	B	W	05910	O	L905942	LL	BE		
DUAY	DUAY	DUAY	D.UAY	RU	B	W	05910	M	L905947	LL	BE		
DVAZ	DVAZ	DVAZ	D.VAZ	RU	B	W	05910	O	L906386	LL	BE		
DWAA	DWAA	DWAA	DWA.A	RU	B	W	05910	O	L906123	LL	BE		
DWAF	DWAF	DWAF	D.WAF	RU	B	W	05910	O	L906127	LL	BE		
DWAG	DWAG	DWAG	DW.AG	RU	B	W	05920	O	L906128	LL	BE		
DWAH	DWAH	DWAH	DWA.H	RU	B	W	05910	V	L906137	LL	BE		
DWAJ	DWAJ	UBAK	UBA.K	RU	B	W	05910	M	L914829	LL	BE		
DWAK	DWAK	DWAK	DW.AK	RU	B	W	05910	O	L906352	LL	BE		
DWAL	DWAL	DWAL	DWA.L	LU	B	W	05910	O	L906355	RL	BE		
DWAM	DWAM	DWAM	D.WAM	RU	B	W	05910	O	L906042	LL	BE		
DWAR	DWAR	DWAR	D.WAR	RU	B	W	05910	M	L906136	LL	BE		
DWAT	DWAT	DWAT	DWA.T	LU	B	W	05910	O	L906141	RL	BE		
DWAU	DWAU	DWAU	D.WAU	RU	B	W	05910	O	L906359	LL	BE		
DWAV	DWAV	DWAV	DW.AV	RU	B	W	05910	O	L906357	LL	BE		
DWAW	DWAW	DWAW	DWA.W	RU	B	W	05910	O	L906354	LL	BE		
DWAZ	DWAZ	DWAZ	DWA.Z	RU	B	W	05910	O	L906361	LL	BE		
DXAA	DXAA	DXAA	DX.AA	RU	B	W	05910	O	L904964	LL	BE		
DXAG	DXAG	DXAG	D.XAG	RU	B	W	05910	O	L904969	LL	BE		
DXAH	DXAH	DXAH	DX.AH	RU	B	W	05910	O	L904970	LL	BE		
DXAJ	DXAJ	DXAJ	DXA.J	RU	B	W	05910	O	L904971	LL	BE		
DXAK	DXAK	DXAK	D.XAK	RU	B	W	05910	O	L904972	LL	BE		
DXAL	DXAL	DXAL	DX.AL	RU	B	W	05910	O	L904973	LL	BE		
DXAM	DXAM	DXAM	DXA.M	RU	B	W	05910	O	L904974	LL	BE		
DXAN	DXAN	DXAN	D.XAN	RU	B	W	05910	O	L904975	LL	BE		
DXAP	DXAP	DXAP	DX.AP	RU	B	W	05910	O	L904976	LL	BE		
DXAR	DXAR	DXAR	DXA.R	RU	B	W	05910	O	L904977	LL	BE		
DXAU	DXAU	DXAU	DXA.U	RU	B	W	05910	M	L904980	LL	BE		
DXAV	DXAV	DXAV	D.XAV	RU	B	W	05910	O	L904981	LL	BE		
DXAX	DXAX	DXAX	DXA.X	RU	B	W	05910	M	L904983	LL	BE		
DXAZ	DXAZ	DXAZ	DX.AZ	RU	B	W	05910	O	L904985	LL	BE		
DYAA	DYAA	DYAA	D.YAA	RU	B	W	05910	O	none				
DYAD	DYAD	DYAD	D.YAD	RU	B	W	05910	O	none				
DYAF	DYAF	DYAF	DY.AF	RU	B	W	05910	O	none				
DYAK	DYAK	DYAK	DYA.K	RU	B	W	05910	O	none				
DYAN	DYAN	DYAN	DYA.N	RD	B	W	05910	O	none				
DYAT	DYAT	DYAT	D.YAT	RU	B	W	05910	O	none				
DYAU	DYAU	DYAU	DY.AU	RU	B	W	05910	O	none				
DYAW	DYAW	DYAW	D.YAW	RU	B	W	05910	M	none				
DYAY	DYAY	DYAY	DYA.Y	RU	B	W	05910	O	none				
DYAZ	DYAZ	DYAZ	D.YAZ	RU	B	W	05910	O	4049634	LL	NL		
DZAB	DZAB	DZAB	D.ZAB	RU	B	W	05910	O	L906047	LL	BE		
DZAG	DZAG	DZAG	DZ.AG	RU	B	W	05910	O	L906103	LL	BE		
DZAJ	DZAJ	DZAJ	D.ZAJ	RU	B	W	05910	O	L906109	LL	BE		
DZAL	DZAL	DZAL	DZA.L	RU	B	W	05910	V	L906112	LL	BE		
DZAM	DZAM	DZAM	D.ZAM	RU	B	W	05910	M	L906113	LL	BE		
DZAN	DZAN	DZAN	DZ.AN	RU	B	W	05910	O	L906114	LL	BE		
DZAT	DZAT	DZAT	DZA.T	RU	B	W	05910	O	L906116	LL	BE		
DZAX	DZAX	DZAX	D.ZAX	RU	B	W	05910	M	L906105	LL	BE		
FKAF	FKAF	FKAF	FKA.F	RU	B	W	05920	O	H146425	LL	BE		
FLAG	FLAG	FLAG	FLA.G	RU	B	W	05920	O	H146449	LL	BE		
FLAN	FLAN	FLAN	FLA.N	RU	B	W	05920	O	H145914	LL	BE		
FLAS	FLAS	FLAS	FLA.S	RU	B	W	05920	O	H145913	LL	BE		
FLAV	FLAV	FLAV	FLA.V	RU	B	W	05920	O	H146421	LL	BE		
FMAD	FMAD	FMAD	FMA.D	RU	B	W	05920	O	H146326	LL	BE		
FAAC	FAAC	FAAC	FAA.C	RU	B	W	05920	O	H145675	LL	BE		
FAAD	FAAD	FAAD	F.AAD	RU	B	W	05920	V	H145679	LL	BE		
FAAF	FAAF	FAAF	FA.AF	RD	B	W	05920	O	H145596	LL	BE		
FMAL	FMAL	FMAL	FMA.L	RU	B	W	05920	O	H146445	LL	BE		
FAAH	FAAH	FAAH	F.AAH	RU	B	W	05920	O	H145677	LL	BE		
FAAJ	FAAJ	FAAJ	FA.AJ	RD	B	W	05920	V	H145597	LL	BE		
FAAK	FAAK	FAAK	FAA.K	RU	B	W	05920	O	H145678	LL	BE		
FAAL	FAAL	FAAL	F.AAL	RU	B	W	05920	O	H145676	LL	BE		
FAAM	FAAM	FAAM	FA.AM	LD	B	W	05920	M	H145598	RL	BE		
FAAN	FAAN	FAAN	FAA.N	RU	B	W	05920	O	H145681	LL	BE		
FAAX	FAAX	FAAX	FA.AX	RD	B	W	05920	M	H146351	LL	BE		
FAAP	FAAP	FAAP	F.AAP	RU	B	W	05920	O	H145680	LL	BE		
FAAR	FAAR	FAAR	FA.AR	LD	B	W	05920	V	H901801	RL	BE		
FAAS	FAAS	CBOP	C.BOP	RU	B	W	05920	O	H907930	LL	BE		
FAAT	FAAT	FAAT	F.AAT	RU	B	W	05920	O	H145683	LL	BE		
FAAU	FAAU	FAAU	FA.AU	RD	B	W	05920	O	H145600	LL	BE		
FAAV	FAAV	FAAV	FAA.V	RU	B	W	05920	M	H145684	LL	BE		
FAAW	FAAW	FAAW	F.AAW	RU	B	W	05920	M	H145685	LL	BE		
DNAV	DNAV	DNAV	DNA.V	RU	B	W	05910	O	L905918	LL	BE		
DNAW	DNAW	DNAW	D.NAW	RU	B	W	05910	V	L905919	LL	BE		
DNAX	DNAX	DNAX	DN.AX	RU	B	W	05910	O	L905920	LL	BE		
DNAZ	DNAZ	DNAZ	D.NAZ	RU	B	W	05910	O	L905922	LL	BE		
DTAN	DTAN	DTAN	DT.AN	RU	B	W	05910	O	none				
DYAX	DYAX	DYAX	DY.AX	RU	B	W	05910	O	none				
FSAX	FSAX	FSAX	FSA.X	RU	B	W	05920	O	H145658	LL	BE		
FLAK	FLAK	FLAK	FLA.K	RU	B	W	05920	O	H145906	LL	BE		
DMAG	DMAG	DMAG	D.MAG	RU	B	W	05910	O	L904953	LL	BE		
FXAA	FXAA	FXAA	FXA.A		B	W	05920	O	H152310		BE		
DPAP	DPAP	DPAP	DPA.P	RU	B	W	05910	O	L905882	LL	BE		
FVAG	FVAG	FVAG	F.VAG	RU	B	W	05920	O	H146347	LL	BE		
FLAC	FLAC	FLAC	FLA.C	RU	B	W	05920	O	H146342	LL	BE		
FPAL	FPAL	FPAL	F.PAL	RU	B	W	05920	M	H117089	LL	BE		
FKAN	FKAN	FKAN	F.KAN	RU	B	W	05920	V	H146307	LL	BE		
FLAF	FLAF	FLAF	FL.AF	RU	B	W	05922	M	H146311	LL	BE		
FLAW	FLAW	FLAW	F.LAW	RU	B	W	05920	V	H136847	LL	BE		
FLAZ	FLAZ	FLAZ	F.LAZ	RU	B	W	05920	V	H136837	LL	BE		
FMAM	FMAM	FMAM	F.MAM	RU	B	W	05920	V	H146310	LL	BE		
FMAS	FMAS	FMAS	FM.AS	RU	B	W	05920	M	H146314	LL	BE		
FMAV	FMAV	FMAV	FM.AV	RU	B	W	05920	M	H136832	LL	BE		
FNAL	FNAL	FNAL	FN.AL	RU	B	W	05920	O	H146415	LL	BE		
FNAN	FNAN	FNAN	F.NAN	RU	B	W	05920	V	H146380	LL	BE		
FNAW	FNAW	FNAW	FN.AW	RU	B	W	05920	M	H146382	LL	BE		
FPAH	FPAH	FPAH	F.PAH	RU	B	W	05920	V	H901734	LL	BE		
DPAA	DPAA	DVOG	DVO.G	RU	B	W	05910	O	L905862	LL	BE		
LH8	LH8	DFAA	DF.AA	RU	B	W	05910	V	L904828	LL	BE		
FZAY	FZAY	FZAY	FZA.Y	RU	B	W	05920	O	H146414	LL	BE		
FSAZ	FSAZ	FSAZ	FS.AZ	RU	B	W	05920	M	H145659	LL	BE		
FKAS	FKAS	FKAS	F.KAS	RU	B	W	05920	O	H146336	LL	BE		
FVAF	FVAF	FVAF	FVA.F	RL	B	W	05920	O	H152301	LL	BE		
FVAJ	FVAJ	FVAJ	FVA.J	RU	B	W	05920	M	H152303	LL	BE		
FVAL	FVAL	FVAL	FV.AL	RU	B	W	05920	O	H152304	LL	BE		
FVAM	FVAM	FVAM	FVA.M	RL	B	W	05920	O	H152305	LL	BE		
FVAP	FVAP	FVAP	FV.AP	RL	B	W	05920	O	H132992	LL	BE		
FVAR	FVAR	FVAR	FVA.R	RL	B	W	05920	O	H152306	LL	BE		
FYAL	FYAL	FYAL	FY.AL	RU	B	W	05920	O	none				
FYAV	FYAV	FYAV	F.YAV	RL	B	W	05920	O	none				
FNAT	FNAT	FNAT	FN.AT	RU	B	W	05920	O	H146381	LL	BE		
FRAH	FRAH	FRAH	FRA.H	RU	B	W	05920	O	H152476	LL	BE		
DMAK	DMAK	DMAK	D.MAK	RU	B	W	05910	O	L904956	LL	BE		
FKAH	FKAH	FKAH	FK.AH	RU	B	W	05920	V	H146404	LL	BE		
FPAW	FPAW	FPAW	F.PAW	RU	B	W	05920	O	H146387	LL	BE		
FPAY	FPAY	FPAY	FPA.Y	RU	B	W	05920	M	H146389	LL	BE		
FRAF	FRAF	FRAF	F.RAF	RU	B	W	05910	O	L905852	LL	BE		
FRAM	FRAM	FRAM	F.RAM	RU	B	W	05920	M	H136807	LL	BE		
FSAC	FSAC	FSAC	F.SAC	RU	B	W	05920	V	H136814	LL	BE		
FSAY	FSAY	FSAY	F.SAY	RU	B	W	05920	V	H146379	LL	BE		
FUAM	FUAM	FUAM	F.UAM	RU	B	W	05920	M	H136825	LL	BE		
FUAR	FUAR	FUAR	F.UAR	RU	B	W	05920	O	H136834	LL	BE		
FUAX	FUAX	FUAX	F.UAX	RU	B	W	05920	M	H136824	LL	BE		
FUAY	FUAY	FUAY	FU.AY	RD	B	W	05926	V	H146412	LL	BE		
FWAZ	FWAZ	FWAZ	F.WAZ	RU	B	W	05920	O	H136823	LL	BE		
FXAF	FXAF	FXAF	F.XAF	RU	B	W	05920	O	H136812	LL	BE		
EP89	EP89	FKAG	F.KAG	RU	B	W	05920	M	H146403	LL	BE		
DPAF	DPAF	DPAF	D.PAF	RU	B	W	05910	O	L905890	LL	BE		
DPAG	DPAG	DPAG	DP.AG	RU	B	W	05910	O	L905889	LL	BE		
DPAJ	DPAJ	DPAJ	D.PAJ	RU	B	W	05910	O	L905887	LL	BE		
DRAG	DRAG	DRAG	D.RAG	RU	B	W	05910	O	L905866	LL	BE		
DRAL	DRAL	DRAL	DR.AL	RU	B	W	05910	O	L62024	LL	BE		
DRAN	DRAN	DRAN	D.RAN	RU	B	W	05910	O	L62026	LL	BE		
DRAT	DRAT	DRAT	DR.AT	RU	B	W	05910	O	L62030	LL	BE		
DRAU	DRAU	DRAU	DRA.U	RU	B	W	05910	V	L62031	LL	BE		
DSAA	DSAA	DSAA	D.SAA	RU	B	W	05910	O	L905949	LL	BE		
DSAX	DSAX	DSAX	DS.AX	RU	B	W	05910	O	L905860	LL	BE		
DTAB	DTAB	DTAB	D.TAB	RU	B	W	05910	O	L62039	LL	BE		
DTAG	DTAG	DTAG	DT.AG	RU	B	W	05910	M	L62044	LL	BE		
DTAZ	DTAZ	DTAZ	DTA.Z	RU	B	W	05920	O	H145668	LL	BE		
FUAV	FUAV	FUAV	FU.AV	RL	B	W	05920	O	H145948	LL	BE		
FVAB	FVAB	FVAB	FVA.B	RU	B	W	05920	M	H145688	LL	BE		
DXAC	DXAC	DXAC	D.XAC	RU	B	W	05910	O	L904966	LL	BE		
DYAL	DYAL	DYAL	D.YAL	RU	B	W	05910	O	none				
DZAR	DZAR	DZAR	D.ZAR	RU	B	W	05910	O	L906117	LL	BE		
DWAC	DWAC	DWAC	DW.AC	RU	B	W	05910	O	L906125	LL	BE		
DZAS	DZAS	DZAS	DZ.AS	RU	B	W	05910	O	L906118	LL	BE		
DZAD	DZAD	DZAD	DZA.D		B	W	05910	O	L906041		BE		
DZAU	DZAU	DZAU	D.ZAU	RU	B	W	05910	O	L906111	LL	BE		
DUAD	DUAD	DUAD	DU.AD	RU	B	W	05910	M	L905930	LL	BE		
FXAX	FXAX	FXAX	F.XAX	RU	B	W	05920	O	H146338	LL	BE		
DDAV	DDAV	DDAV	DD.AV		B	W	05910	O	L906093		BE		
DDAW	DDAW	DDAW	DDA.W	RU	B	W	05910	O	L906057	LL	BE		
DDAX	DDAX	DDAX	D.DAX	LD	B	W	05910	O	L906079	RL	BE		
DDAY	DDAY	DDAY	DD.AY	LU	B	W	05910	O	L906098	RL	BE		
DDAZ	DDAZ	DDAZ	DDA.Z	RU	B	W	05910	O	L906077	LL	BE		
TP7	TP7	DKAA	D.KAA	RU	B	W	05910	V	L904915	LL	BE		
DKAB	DKAB	DKAB	DK.AB	RU	B	W	05910	V	L904925	LL	BE		
DKAC	DKAC	DFOS	DFO.S	RU	B	W	05910	M	L904910	LL	BE		
DKAD	DKAD	DKAD	D.KAD	RU	B	W	05910	M	L904913	LL	BE		
DKAF	DKAF	DKAF	DK.AF	RU	B	W	05910	M	L904926	LL	BE		
DKAG	DKAG	DKAG	DKA.G	RU	B	W	05910	V	L904927	LL	BE		
DKAH	DKAH	DKAH	D.KAH	LU	B	W	05910	M	L62135	RL	BE		
DKAJ	DKAJ	DKAJ	DK.AJ	RU	B	W	05910	O	L62138	LL	BE		
DKAK	DKAK	DKAK	DKA.K		B	W	05910	O	L102968		BE		
DKAL	DKAL	DKAL	D.KAL	RL	B	W	05910	O	L62139	LL	BE		
DKAM	DKAM	DKAM	DK.AM	RL	B	W	05910	O	L102965	LL	BE		
E640	E640	DKAN	DKA.N	RU	B	W	05910	V	L904923	LL	BE		
E459	E459	DKAP	D.KAP	RU	B	W	05910	V	L904922	LL	BE		
FUAL	FUAL	FUAL	FUA.L	RU	B	W	05920	O	H145944	LL	BE		
FTAG	FTAG	FTAG	FTA.G	RU	B	W	05920	M	H153647	LL	BE		
DKAT	DKAT	DKAT	D.KAT	RU	B	W	05910	M	L904921	LL	BE		
DKAU	DKAU	DKAU	DK.AU	RU	B	W	05910	O	L904919	LL	BE		
DKAV	DKAV	DKAV	DKA.V	RU	B	W	05910	O	L904924	LL	BE		
DKAX	DKAX	DKAX	DK.AX	RU	B	W	05910	O	L904916	LL	BE		
FXAM	FXAM	FXAM	F.XAM	RU	B	W	05920	O	H145916	LL	BE		
RY8	RY8	DKAZ	D.KAZ	RU	B	W	05910	V	L904914	LL	BE		
FUAS	FUAS	FUAS	FU.AS	RU	B	W	05920	O	H145946	LL	BE		
FUAZ	FUAZ	FUAZ	FUA.Z	RU	B	W	05920	O	H145950	LL	BE		
FKAM	FKAM	FKAM	FKA.M	RU	B	W	05920	O	H146446	LL	BE		
FUAC	FUAC	FUAC	FU.AC	RU	B	W	05920	O	H145938	LL	BE		
DSAY	DSAY	DSAY	DSA.Y	RU	B	W	05910	O	L905859	LL	BE		
FSAH	FSAH	FSAH	FS.AH	RU	B	W	05920	O	H145899	LL	BE		
